img_path,question,ground_truth,model_answer,model_version,rouge_l,biobert_sim,id,accuracy,relevance,fluency,gt_label,pred_label
Test/image_test/test_fowlpox_8.jpg,Is it possible these head lesions are due to the bird scratching itself excessively because of a nutritional deficiency?,"No, these extensive, proliferative, and crusted lesions are not caused by self-scratching from a nutritional deficiency. Nutritional deficiencies do not produce these specific types of growths. This condition is Fowlpox.","Yes, it is possible that the head lesions in the chicken could be due to scratching caused by a nutritional deficiency. Poultry, like other other animals, can develop skin conditions if their diet is lacking certain nutrients. For example, a deficiency in vitamin A can lead to skin problems, including lesions and rough, dry skin. Additionally, a lack of essential fatty acids or can also contribute to skin issues. It's important to ensure that the the chicken's diet is balanced and provides all the necessary nutrients to maintain healthy skin and prevent such conditions.",base_model,0.14173228346456693,0.9369474649429321,116,0,10,10,fowlpox (head),Other
Test/image_test/test_avian_1.jpg,Why does Fowlpox specifically target unfeathered areas like the comb in this manner?,"Fowlpox virus typically infects epithelial cells, which are abundant in the unfeathered skin areas like the comb, wattles, eyelids, and vent. These areas are more exposed to mechanical injury and insect bites, which facilitate virus entry. The virus causes proliferative lesions, leading to the characteristic scabs and nodules observed on the comb, as the epithelial cells undergo hyperplasia and hypertrophy.","Fowlpox is a viral infection that affects chickens and other primarily targets the comb, wattles, and other areas of the body that are not covered by feathers. This is because these areas are more exposed to the virus and have a higher risk of infection. The virus is spread through contact with infected birds, and it can also be transmitted through the air. Once the virus enters the body, it multiplies and causes the formation of papules, which eventually turn into pustules and then crusts. The crusts then falls off, leaving a scar. The virus can also cause a systemic infection, which can lead to fever, anorexia, and other other symptoms.",base_model,0.2573099415204678,0.958778977394104,117,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_spur_3.jpg,I am seeing this feature on a young bird and am concerned it might be related to a vitamin deficiency. Is that plausible?,"This feature, identified as a spur, is a normal anatomical development, particularly in roosters, and is not associated with vitamin deficiencies. Vitamin deficiencies might cause issues like rickets or neurological signs, but not spur development. Conclusion: This presentation is consistent with Spur.","The image shows a bird's claw with a long, curved nail. This is not a typical feature for a young bird and could be a sign of a health issue. While it is possible that a vitamin deficiency could contribute to such a condition, it is not the only possible cause. Other factors, such as a genetic predisposition, an infection, or an injury, or could also be to blame. It is important to consult with a veterinarian to determine the cause and appropriate treatment.",base_model,0.1732283464566929,0.9455543756484985,118,0,9,10,foot spur,Other
Test/image_test/test_bbf_3.jpg,"Why does Bumblefoot specifically target the footpad, and what does the brown, crusty appearance indicate pathologically?","Bumblefoot commonly affects the footpad because this area bears the bird's weight and is susceptible to trauma from rough surfaces, leading to breaks in the skin. The brown, crusty appearance indicates necrotic tissue and dried exudate, forming a core of purulent material encapsulated by inflammation, characteristic of a chronic staphylococcal infection. This impacts the integumentary and musculoskeletal systems.","Bumblefoot, also known as footrot, is a common bacterial infection in poultry, particularly specifically targeting the footpad. The footpad is the hard, protective layer of skin on the bottom of the bird's foot. Bumblefoot typically occurs in the interdigital space, which is the area between the toes.

The brown, crusty appearance indicates that the infection has has progressed to a more severe stage. The crusty appearance is caused by the accumulation of dead skin, pus, and bacteria. This is a sign that the infection has has spread to the underlying tissues, which can lead to further complications such as bone infection or and lameness. Treatment of bumblefoot typically involves the removal of the dead tissue, the application of antibiotics, and the management of the foot to prevent further infection.",base_model,0.21164021164021166,0.9640581607818604,119,10,10,10,bumble foot,bumble foot
Test/image_test/test_head_healthy_6.jpg,"Which primary biological system is most directly reflected by the healthy appearance of the comb and wattles, and why is this important for a poultry owner?","The integumentary system, particularly the skin and its appendages like the comb and wattles, directly reflects the chicken's overall circulatory and hydration status. A healthy, turgid, and vibrant comb, as seen here, indicates good blood flow and adequate hydration, which are fundamental to the bird's general well-being and productivity. It assures the owner that the bird is currently Healthy and likely producing optimally.","The healthy appearance of the comb and wattles in the image reflects the health of the circulatory system. The comb and wattles are blood vessels that are visible on the surface of the skin, and their color and texture can indicate the overall health of the bird. A healthy comb and wattles suggest that the bird has a good blood supply, which is important for a poultry owner because it indicates that the bird is likely to be be in good health and able to lay eggs and produce meat.",base_model,0.28205128205128205,0.9619645476341248,0,0,0,0,Other,Other
Test/image_test/test_ncd_3.jpg,"I am seeing these green, watery droppings in my flock. Is this a sign of Newcastle Disease?","No, these green, watery droppings are not characteristic of Newcastle Disease. They are a classic sign of Coccidiosis.","The green, watery droppings you're seeing in your flock could be a sign of Newcastle Disease ( (ND), but it could also be a sign of other other diseases or conditions. Newcastle Disease is a highly contagious viral disease that can affect a wide range of bird species, including chickens, turkeys, and other other poultry. It is caused by a virus called Newcastle Disease virus ( (NDV), which is highly contagious and can be transmitted through contact with infected birds droppings, feathers, or other other materials. If you are concerned about the health of your flock, it is important to consult with a veterinarian or who can perform a thorough examination and recommend appropriate treatment. They can also provide guidance on how to prevent the disease from spreading in your flock.",base_model,0.12162162162162163,0.910599410533905,1,0,0,0,Other,Other
Test/image_test/test_spur_5.jpg,"Could the smooth texture of the scales indicate a problem, or is it normal?",The smooth texture of the scales is a normal finding and indicates no underlying integumentary issues. This foot is Healthy.,"The smooth texture of the scales in the image appears to be normal. The scales on the bird's wing are smooth and even, which is typical for bird feathers. The smooth texture is important for the bird's flight and aerodynamics. If the scales were rough or uneven, it could indicate a problem, such as a disease or injury.",base_model,0.22500000000000003,0.9056491255760193,2,0,0,0,Other,Other
Test/image_test/test_salmon_4.jpg,Could this severe foot lesion be a consequence of the chicken having difficulty eating or choking on feed?,"No, a chicken having difficulty eating or choking on feed would not cause a localized foot lesion of this nature. Choking is a respiratory or digestive obstruction. This lesion is an infection and inflammatory response within the footpad. The condition shown is Bumblefoot.","The image shows a close-up of a surface with some discoloration and texture. It does not provide any information about a chicken or a foot lesion. Therefore, it is not possible to determine if the lesion could be a consequence of the chicken having difficulty eating or choking on feed based on this image alone.",base_model,0.20202020202020202,0.9484963417053223,3,0,0,0,Other,Other
Test/image_test/test_head_healthy_1.jpg,"Given the chicken's bright comb and clear eyes, how can I differentiate this from signs that might be present in Coccidiosis or Salmonella?","Coccidiosis often presents with ruffled feathers, lethargy, and bloody droppings, none of which are visible here. Salmonella typically involves severe diarrhea and weakness. This bird shows no such signs. Conclusion: This presentation is consistent with Healthy.","Coccidiosis and Salmonella are both common diseases that can affect chickens, and they can cause a variety of symptoms. However, the bright comb and clear eyes are not typical signs of these diseases. Coccidiosis and Salmonella can cause symptoms such as diarrhea, weight loss, and depression, but they can also cause a variety of other other symptoms such as a dull comb and eyes, and a lack of appetite. If you are concerned about the health of your chicken, it is important to consult with a veterinarian for a proper diagnosis and treatment.",base_model,0.15503875968992248,0.9331149458885193,4,0,0,0,Other,Other
Test/image_test/test_healthy_6.jpg,Is the observed fecal abnormality suggestive of a parasitic infection like Coccidiosis?,"Yes, the dark, irregular, and abnormal texture of the fecal material strongly suggests a parasitic infection, specifically Coccidiosis.","The image shows a fecal sample that appears to be a cluster of fecal matter. While it is not possible to definitively diagnose a parasitic infection like Coccidiosis from an image alone, certain characteristics can be observed. Coccidiosis is a common parasitic infection in birds populations, characterized by the presence of oocysts (— small, oval, yellowish structures—within the the feces.

In the image, the the feces appear to be a solid mass, which is not typical of Coccidiosis, where the oocysts are usually visible. However, without a closer inspection or and the the presence of oocysts, it is difficult to make a definitive diagnosis. It is recommended to consult with a veterinarian for a proper examination and diagnosis.",base_model,0.10294117647058824,0.9393666982650757,5,0,0,0,Other,Other
Test/image_test/test_cocci_3.jpg,"My chickens are lethargic and producing these yellow, pasty droppings. What is the most likely diagnosis?","The combination of lethargy and these yellow, pasty droppings strongly indicates Coccidiosis.","The yellow, pasty droppings in your chickens could be indicative of several conditions, but the most common one is coccidiosis. Coccidiosis is a parasitic infection caused by a group of protozoa called coccidia. The symptoms of coccidiosis in chickens can include lethargy, decreased, and yellow, pasty droppings.

To confirm the diagnosis, you should consult with a veterinarian who can perform a fecal examination to identify the presence of coccidia oocysts in the droppings. Treatment options for coccidiosis typically involve the use of coccidiostats, which are medications specifically designed to combat coccidiosis. It's important to follow the veterinarian's instructions and dos the medication correctly to ensure the best outcome for your chickens.",base_model,0.128,0.9319856762886047,6,0,0,0,Other,Other
Test/image_test/test_slm_5.jpg,What does the discoloration and irregular texture tell us about the biological system primarily affected in this chicken?,"The discoloration, crusting, and irregular, thickened texture of the scales clearly indicate that the integumentary system, specifically the dermal and epidermal layers of the leg skin, is primarily and severely affected. The changes are a direct result of the parasitic mites burrowing and causing chronic inflammation and hyperkeratosis within the skin. This confirms Scaly Leg Mite.","The discoloration and irregular texture suggest that the biological system primarily affected in this chicken is its circulatory system. The discoloration and texture changes are indicative of poor blood flow, which can be caused by a variety of factors such as injury, infection, or underlying health issues. This",base_model,0.30769230769230765,0.9476465582847595,7,0,0,0,Other,Other
Test/image_test/test_spur_1.jpg,What is the direct diagnosis for the extensive crusting and severe scale elevation seen on this chicken's lower limbs?,The direct diagnosis for the extensive crusting and severe scale elevation seen on this chicken's lower limbs is Scaly Leg Mite.,"The extensive crusting and severe scale elevation on the chicken's lower limbs are indicative of a condition known as ""foot rot"" or ""crustsicosis."" This this condition, the skin on the feet becomes thickened, cracked, and covered in a crusty-like substance. This is often caused by a bacterial infection, such as Staphylococcus aureus, and can be exacerbated by poor hygiene, overcrowdinging, and wet conditions. Treatment typically involves antibiotics, footb baths, and good foot care practices.",base_model,0.2653061224489796,0.9327826499938965,8,0,0,0,Other,Other
Test/image_test/test_head_healthy_4.jpg,Which primary biological system is visually demonstrated to be functioning optimally based on this bird's appearance?,"The integumentary system, particularly the skin structures like the comb and wattles, is visually demonstrating optimal function. Their healthy color, texture, and turgor reflect excellent circulatory health and overall systemic well-being. This indicates a Healthy bird.",The bird in the picture appears to be healthy and vibrant. The primary biological system that is visually demonstrated to be functioning optimally is the its respiratory system. The bright red comb and wattles are indicative of good blood circulation and overall health.,base_model,0.25,0.9610429406166077,9,0,0,0,Other,Other
Test/image_test/test_ncd_head_2.jpg,Can you describe the specific abnormalities seen around this chicken's eye and beak area?,"The chicken exhibits nodular, scabby, and thickened lesions primarily affecting the skin around the eye and beak, which are characteristic signs of Fowlpox.","The chicken in the image appears to have a noticeable abnormality around its eye and beak area. The area around the eye and beak seems to be discolored or deformed, which could indicate a health issue. It's important to note that without more context or a closer examination, it's difficult to determine the exact nature of the abnormality. It's advisable to consult a veterinarian for a proper diagnosis and treatment.",base_model,0.22916666666666663,0.8925530910491943,10,0,0,0,Other,Other
Test/image_test/test_leg_healthy_2.jpg,Why is it important for a chicken's foot to maintain this intact and clean appearance for its overall well-being?,"An intact and clean foot is crucial for a chicken's mobility, foraging, and protection against pathogens. Breaches in the integument, often seen in conditions like Bumblefoot or Scaly Leg Mite, can lead to lameness, pain, and systemic infections, impacting overall well-being. This is a Healthy foot.","A chicken's foot should maintain an intact and clean appearance for several reasons to ensure its overall well-being:

1. **Prevention of Infections**: A clean foot reduces the risk of infections caused by bacteria or fungi. Infections can lead to pain, lameness, and even death.

2: A clean foot reduces the risk of infections caused by bacteria or fungi. Infections can lead to pain, lameness, and even death.

2: A clean foot reduces the risk of infections caused by bacteria or fungi. Infections can lead to pain, lameness, and even death.

2: A clean foot reduces the risk of infections caused by bacteria or fungi. Infections can lead to pain, lameness, and even death.

2. **Comfort and Mobility**: A clean foot ensures that the chicken can move freely without any discomfort or irritation. This: A clean foot ensures that the chicken can move freely without any discomfort or irritation.

3. **Aesthetic Appearance**: A clean foot contributes to the overall aesthetic appearance of the chicken, making it more attractive to potential buyers or pet owners.

4. **Prevention of Wounds**: A clean foot reduces the risk of wounds caused by sharp objects or other other. Wounds can lead to pain, infection, and even amputation.

5. **Hygiene**: A clean foot contributes to the overall hygiene of the chicken, reducing the risk of spreading diseases to other other. Hygiene is crucial for maintaining a healthy flock.

In summary, maintaining a clean and intact foot is essential for a chicken's overall well-being, as it prevents infections, ensures comfort and mobility, enhances appearance, and promotes hygiene.",base_model,0.135048231511254,0.9108110666275024,11,0,0,0,Other,Other
Test/image_test/test_leg_healthy_7.jpg,A farm owner notes lethargy in a flock. Would the foot shown here indicate a related foot-specific health problem contributing to the lethargy?,"No, the foot shown here presents as entirely healthy. There are no lesions, swelling, or deformities that would cause pain, lameness, or contribute to lethargy through a foot-specific health problem. The lethargy would need to be investigated through other clinical signs and body systems.","The foot in the picture appears to have a condition that could be related to a foot-specific health problem. The foot shows signs of inflammation, swelling, and possibly infection, which could be contributing to the lethargy observed in the flock. Lethargy in a flock can be caused by various factors, including foot problems, but it's important to consider the overall health of the birds and possibly consult with a veterinarian for a proper diagnosis and treatment plan.",base_model,0.2096774193548387,0.9445948004722595,12,0,0,0,Other,Other
new_castle_disease_head/images/ncd_head_122.jpg,How do the visual symptoms in this image support a diagnosis of Newcastle Disease?,"The chickens exhibit **torticollis (twisted neck)**, a classic neurological sign strongly indicative of **Newcastle Disease (Head)**.","The visual symptoms in the image, such as the droopy wings and hunched posture of the chickens, are indicative of Newcastle Disease ( (ND). Newcastle Disease is a highly contagious viral disease that affects poultry. The symptoms you see, including droopy wings and a hunched posture, are common in chickens suffering from ND. These symptoms are caused by the virus affecting the nervous system, leading to muscle weakness and a general collapse of the body. If you suspect Newcastle Disease in your flock, it is important to consult with a veterinarian for a proper diagnosis and treatment plan.",base_model,0.10619469026548672,0.9170122146606445,13,0,0,0,Other,Other
new_castle_disease/images/ncd_disease_190.jpg,What disease causes this stool?,This stool is indicative of **Newcastle Disease (Feces)**.,"The image shows a greenish stool with a frothy appearance. This is likely caused by a condition known as ""green stools,"" which can be caused by various factors such as:

1. **Bacterial Infections**: Conditions like giardardia or e. coli can cause green stools due to the presence of bile pigments.
2 is also possible that the stool is contaminated with bile, which can give it a greenish color.

2 is also possible that the stool is contaminated with bile, which can give it a greenish color.

2 is also possible that the stool is contaminated with bile, which can give it a greenish color.

2 is also possible that the stool is contaminated with bile, which can give it a greenish color.

2 is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible that the stool is contaminated with bile, which can give it a greenish color.

 it is also possible",base_model,0.013636363636363636,0.6597663164138794,14,0,0,0,Other,Other
Test/image_test/test_ncd_head_4.jpg,Describe the primary visual abnormalities present on the head region of this chicken and state the probable diagnosis.,"The primary visual abnormalities include numerous raised, nodular, and crusted lesions on the comb, wattles, and surrounding skin. These findings are consistent with Fowlpox.","The chicken in the image appears to have a noticeable abnormality on its head. The head region shows a swelling or a mass, which is not typical for a healthy chicken. This probable diagnosis for this condition could be a tumor, abscess, or a cyst. It is important to note that a proper diagnosis can only be made by a veterinarian after a thorough examination and possibly further tests.",base_model,0.10752688172043011,0.9049821496009827,15,0,0,0,Other,Other
disease_healthy/images/healthy_101.jpg,Describe the physical form of the droppings.,"The droppings appear solid, well-formed, and retain their shape, characteristic of **Healthy (Feces)**.","The droppings in the image appear to be small, dark, and irregularly in shape. They are scattered on a rough, possibly concrete or asphalt surface. The droppings are not clustered together and are dispersed across the area.",base_model,0.19607843137254902,0.9046031832695007,16,0,0,0,Other,Other
Test/image_test/test_ncd_1.jpg,"I suspect my birds are overheated, causing these loose droppings. Is heat stress the issue?","Heat stress can lead to watery droppings, but it typically does not cause the distinct green color from rapid gut transit or the bright yellow urates seen here. These visual signs point to an internal problem. The correct diagnosis is Coccidiosis.","The droppings in the the image appear to be green and somewhat runny, which can be a sign of heat stress in birds. When birds are overheated, they may produce more frequent and loose droppings as a way to cool down. However, it's important to consider other other factors could be contributing to the bird's condition. If you suspect that your birds is experiencing heat stress, it's advisable to provide them with a cool, shaded area, and ensure they have access to fresh water. If the bird's condition does not improve or worsens, it's important to consult with a veterinarian.",base_model,0.10958904109589042,0.9402461051940918,17,0,0,0,Other,Other
Test/image_test/test_healthy_5.jpg,Which biological system is primarily affected when a chicken shows these specific fecal abnormalities?,"The primary biological system affected when a chicken presents with these watery, greenish droppings and excessive urates is the digestive system, specifically the intestines. The gut inflammation and dysfunction lead to the malabsorption and hypersecretion observed. However, due to the severe fluid loss, the renal (urinary) system is also significantly impacted by the need to excrete excess urates and manage dehydration, indicating systemic involvement beyond just the gut.","The image shows a chicken's feces, which appear to be dry and compacted. This The primary biological system primarily affected by these specific fecal abnormalities is the digestive system. This The digestive system is responsible for the breakdown of food, absorption of nutrients, and elimination of waste products. When feces are dry and compact, it can indicate issues with hydration, diet, or digestive health. It is important to consider the overall health and diet of the chicken to determine the underlying cause of the specific fecal abnormalities.",base_model,0.24358974358974358,0.9619472026824951,18,0,0,0,Other,Other
Test/image_test/test_salmon_6.jpg,"Which primary biological system is most severely affected to produce these kinds of droppings, and why?","The primary biological system most severely affected is the digestive system, specifically the intestines. Salmonella causes inflammation (enteritis) and damage to the intestinal lining, leading to impaired absorption and increased fluid secretion, resulting in the observed watery and loose droppings.","The droppings in the the image appear to be from a bird, likely a passerine bird such as a sparrow or a finch. The primary biological system most severely affected to produce these kinds of droppings is the digestive system.

Birds droppings, also known as ""poo,"" are produced by the the digestive system. The digestive system is responsible for breaking down food into nutrients that can be absorbed by the body, and then eliminating the undigested waste. The droppings contain waste products that are not absorbed by the bird's body, such as undigested food, excess water, and other other. These. The droppings are then expelled from the the bird's body through the cloaca, which is a common opening for the the digestive and reproductive systems in birds.

The birds droppings are often white or yellowish in color, and they can be found on the ground, on the trees, or on the buildings, or on the ground. The droppings are often small and can be easily dispersed by the wind or by the birds's movement. The droppings can be a source of nutrients for other the plants, and they can also be a source of disease for humans and other other animals.",base_model,0.1557377049180328,0.9274934530258179,19,0,0,0,Other,Other
Test/image_test/test_head_healthy_1.jpg,Why is the comb such a clear indicator of a chicken's overall health in this image?,"The comb's vibrant red color, turgid texture, and lack of lesions are direct visual indicators of robust cardiovascular health, good hydration, and systemic well-being. A healthy comb signifies adequate blood circulation and absence of many systemic diseases. This chicken is Healthy.","In the image, the rooster's comb is a vivid red and appears healthy and robust. The comb is a significant indicator of a chicken's overall health because it is directly related to the bird's blood circulation and nutrient intake. A healthy comb indicates that the rooster is receiving adequate nutrition and is in good physical condition. The bright red color of the comb suggests that the rooster is well-fed and has not experienced any stress or illness that could affect its health.",base_model,0.23255813953488372,0.9567478895187378,20,0,0,0,Other,Other
augmented_images_safe/aug_safe_136_spur_leg_14.jpg,What is the lighting like in the image?,"The image is brightly lit, suggesting an outdoor setting during daylight hours.",The lighting is bright.,base_model,0.25,0.8623425960540771,21,0,0,0,Other,Other
Test/image_test/test_leg_healthy_4.jpg,"Which biological system is primarily affected by the condition observed in this image, or, if healthy, which system is confirmed to be functioning normally?","The primary biological system confirmed to be functioning normally in this image is the integumentary system, specifically pertaining to the specialized keratinized structures of the foot and leg scales, as well as the underlying soft tissues. The absence of any lesions, inflammation, or structural abnormalities confirms the health of this system. This foot is Healthy.","The image shows a bird's foot with a condition that appears to be a deformity or abnormal growth on the the toe. This biological system primarily affected by this condition is the skeletal system. If healthy, the skeletal system is confirmed to be functioning normally.",base_model,0.21782178217821782,0.9485830664634705,22,0,0,0,Other,Other
Test/image_test/test_head_healthy_5.jpg,"If the chicken exhibited severe conjunctivitis and periocular swelling, which head disease would be indicated?","Severe conjunctivitis and periocular swelling, especially with facial edema, would be indicative of Avian Influenza. The chicken in this image presents with clear eyes and no swelling, indicating it is Healthy.","Severe conjunctivitis and periocular swelling in a chicken could indicate a head disease such as a bacterial or viral infection, or a parasitic infestation. Common causes include:

1. **Bacterial Infections**: Bacterial conjunctivitis can be caused by bacteria such as Staphylococcus aureus or Streptococcus. Symptoms include redness, swelling, and discharge from the eyes.

2 **Viral Infections**: Viral conjunctivitis can be caused by viruses such as avian adenovirus. Symptoms include redness, swelling, and discharge from the eyes.

2 **Parasitic Infections**: Parasitic infections, such as those caused by mites or, can also cause conjunctivitis and periocular swelling. Symptoms include redness, swelling, and sometimes a crusty around the eyes.

It is important to consult a veterinarian for a proper diagnosis and treatment plan, as these conditions can be treated with antibiotics, antiviral medications, or anti-parasitic treatments.",base_model,0.15853658536585366,0.925022304058075,23,0,0,0,Other,Other
Test/image_test/test_leg_healthy_7.jpg,What is the diagnostic assessment of the scales and skin on this chicken's lower leg and foot?,"The scales on the lower leg and foot appear smooth, uniformly pigmented, and lie flat against the skin without any lifting or crusting. The skin itself shows no lesions or swelling. This presentation is indicative of a Healthy condition.","The image shows the lower leg and foot of a chicken. The scales and skin appear to be healthy and normal. There are no visible signs of inflammation, lesions, or abnormal growths. The skin looks smooth and the scales are intact. If you have concerns about the health of the chicken's skin or scales, it would be best to consult with a veterinarian for a professional assessment.",base_model,0.26168224299065423,0.9474583268165588,24,0,0,0,Other,Other
Test/image_test/test_slm_2.jpg,What does the whitish-gray discoloration and crusty texture observed on the scales indicate about the disease progression?,"The whitish-gray discoloration and crusty texture indicate a chronic inflammatory response to the burrowing mites. The mites, their feces, and tissue debris, combined with the host's inflammatory exudate and hyperkeratosis, lead to this appearance. It signifies a well-established infestation where the scales are severely compromised and detached from the underlying tissue.","The whitish-gray discoloration and crusty texture observed on the scales indicate that the bird is suffering from a severe case of dermatitis, which is a skin condition that can be caused by a variety of factors such as bacterial or fungal infections, parasites, or environmental irritants. The severity of the condition suggests that the bird may be experiencing significant discomfort and may require medical intervention to treat the underlying cause and alleviate the symptoms.",base_model,0.2635658914728682,0.9548056125640869,25,0,0,0,Other,Other
augmented_images_safe/aug_safe_12_slm_leg_41.jpg,Are the claws visible?,"Only the base of the claws is visible due to the angle and feathers, as seen on this foot with Scaly Leg Mite.","Yes, the claws are visible in the image. They appear to be the feet of a bird, possibly a bird of prey, given the the sharp, curved nature of the claws.",base_model,0.18518518518518517,0.9307218790054321,26,0,0,0,Other,Other
augmented_images_safe/aug_safe_34_ncd_head_77.jpg,Is this chicken healthy?,"No, the chicken is not healthy. The visual signs are characteristic of **Newcastle Disease (Head)**.","The chicken in the picture appears to be unhealthy. It has has a hunched posture, which is often a sign of illness or discomfort in chickens. Additionally, the chicken's feathers look ruffled and its overall appearance is not vibrant. It is important to monitor such symptoms and seek veterinary advice if you suspect that the chicken is unwell.",base_model,0.13513513513513511,0.9030618667602539,27,0,0,0,Other,Other
Test/image_test/test_salmon_4.jpg,I'm concerned this foot condition might be due to the chicken being exposed to excessive heat or prolonged standing on hot surfaces. Is that accurate?,"No, while environmental factors can contribute to skin integrity, this specific lesion is not a direct result of heat stress. Bumblefoot is an infection typically initiated by trauma or punctures to the footpad. The lesion's appearance does not align with a burn or generalized heat-related issue, but rather with an abscess. The diagnosis is Bumblefoot.","The image you provided shows a close-up of a surface with some discoloration and texture changes. It does not appear to be a foot condition in a chicken. The discoloration and texture changes could be due to various factors such as wear and tear, exposure to chemicals, or environmental conditions. If you are concerned about the condition of a chicken's foot, it would be best to observe the foot directly and consider consulting a veterinarian for a proper diagnosis.",base_model,0.11594202898550723,0.9495968818664551,28,0,0,0,Other,Other
Test/image_test/test_head_healthy_4.jpg,Can you identify any signs of respiratory distress in this poultry animal?,"No, the bird shows no signs of respiratory distress such as open-mouth breathing, nasal discharge, or swollen sinuses. Its posture is alert. This bird is Healthy.",There are no signs of respiratory distress in this poultry animal.,base_model,0.3157894736842105,0.9253033399581909,29,0,0,0,Other,Other
Test/image_test/test_salmon_7.jpg,"I am seeing an increase in wet, discolored fecal matter in the coop. What poultry disease is this indicative of?","The increase in wet, discolored fecal matter in the coop is indicative of Coccidiosis.","The image you provided shows a piece of wet, discolored fecal matter. This This is indicative of a poultry disease called ""fowl cholera"" or ""avian cholera."" This is a highly contagious and often fatal disease in poultry caused by the bacterium Pasteurella multocis. Symptoms of fowl cholera can include diarrhea, respiratory distress, and sudden death. It is important to consult with a veterinarian for proper diagnosis and treatment, as well as to implement biosecurity measures to prevent the spread of the disease.",base_model,0.1875,0.9259611368179321,30,0,0,0,Other,Other
Test/image_test/test_ncd_head_3.jpg,What type of pathogen causes Newcastle Disease?,Newcastle Disease is caused by an **Avian Paramyxovirus-1 (APMV-1)**.,Newcastle Disease is caused by a virus called Newcastle Disease Virus ( (NDV).,base_model,0.43478260869565216,0.9297398328781128,31,0,0,0,Other,Other
avian_influenza_head/images/ai_head_113.jpg,How does the surface texture of the affected head region appear when closely examined?,"The surface texture of the comb and wattles appears roughened, granular, and covered with dry, white, flaky crusts and small, dark, raised lesions, rather than being smooth or shiny, which contrasts with the typical smooth edema of Avian Influenza.","When closely examined, the surface texture of the affected head region appears rough and uneven, with visible bumps and irregularitiesities.",base_model,0.3050847457627119,0.9333633780479431,32,0,0,0,Other,Other
Test/image_test/test_bbf_3.jpg,This chicken developed this foot issue and seems to be in pain. Is this related to heat stress?,"This foot issue is not related to heat stress. Heat stress primarily affects the respiratory and cardiovascular systems, leading to hyperthermia. The lesion on the foot is a localized bacterial infection resulting from trauma or pressure. The correct diagnosis is Bumblefoot.","The image shows a chicken with a deformed foot, which appears to be a condition known as ""bockfoot"" or ""bock leg"". This This condition is characterized by a bent or twisted foot, often caused by a variety of factors, including genetic predispositions, nutritional deficiencies, or environmental stressors. Heat stress can contribute to various health issues in chickens, but it is not directly related to the development of bockfoot. However, poor nutrition, overcrowdinging, and other other environmental factors can exacerbate the condition. It is important to provide proper care and management to affected chickens, including appropriate nutrition, and to seek veterinary advice for treatment and management.",base_model,0.1506849315068493,0.9485393166542053,33,0,0,0,Other,Other
Test/image_test/test_fowlpox_3.jpg,I initially thought these growths might be due to a poor diet or nutritional deficiency. Is that assumption correct?,"No, that assumption is incorrect. These extensive, proliferative skin lesions are not consistent with a poor diet or nutritional deficiency, which typically manifest as generalized poor condition or specific deficiency signs. The visual evidence strongly indicates Fowlpox.","The growths on the chicken's comb and wattles could be due to a variety of factors, including nutritional deficiencies, infections, or parasites. While poor diet and nutritional deficiencies can contribute to health issues in chickens, it's not the only possible cause for these growths.

Here are a few other other possible causes:

1. **Infections**: Bacterial or fungal infections can cause growths on the comb and wattles. These infections can be caused by poor hygiene or exposure to contaminated environments.

2 are a few other possible causes:

1. **Infections**: Bacterial or fungal infections can cause growth growth on the comb and wattles. These infections can be caused by poor hygiene or exposure to contaminated environments.

2. **Parasites**: M parasites such as mites or lice can cause growth growth on the comb and wattles. These parasites can be transmitted through contact with other other chickens or contaminated environments.

3. **Nutritional Deficiencies**: While poor diet and nutritional deficiencies can contribute to health issues in chickens, it's not the only possible cause for these growth growth. Other factors such as stress, overcrowding, or lack of proper care can also contribute to these growth growth.

4. **Other Health Issues**: There are other other possible causes such as tumors or cysts that can cause growth growth on the comb and wattles. These health issues can be caused by genetic factors or environmental factors.

It's important to consult with a veterinarian to determine the exact cause of the growth growth and to provide the appropriate treatment.",base_model,0.06896551724137932,0.871112585067749,34,0,0,0,Other,Other
